id,title,description_de,description_en,subjects,spatial,temporal,created,filetype,mimetype,rights,dataProvider,isShownAt,isShownBy,API_Endpoint
208690,0458-10b_gaber dorf_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Gaber Dorf,,2023-09-18,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/208690.png,https://thanados.openatlas.eu/api/display/208690,https://thanados.openatlas.eu/api/entity/208690
209223,0576-30b_Großreinprechts_Süd,0576-30b_Großreinprechts_Süd,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Großreinprechts Süd*,,2023-09-25,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209223.png,https://thanados.openatlas.eu/api/display/209223,https://thanados.openatlas.eu/api/entity/209223
232387,2058-10b_wisperch,2058-10b_wisperch,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Wisperch,,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232387.pdf,https://thanados.openatlas.eu/api/display/232387,https://thanados.openatlas.eu/api/entity/232387
224139,0672-20b_Hauswald_gl,"Terrain model of 0672-20b_Hauswald;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4750000;
https://doi.org/10.48677/24e00519-1c40-4ec8-9f60-a10fae788017
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Enzersdorf im Thale | Hauswald* | Hollabrunn | Niederösterreich,1100-1500 | High Middle Ages | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224139.glb,https://thanados.openatlas.eu/api/display/224139,https://thanados.openatlas.eu/api/entity/224139
217980,1148-10b_norcindorf_fot_16,"Grabung Natzendorf 12.06.1976; verfüllter Suchschnitt; Foto N.N., digitale Version Maria Christine Zingerle.","Excavation Natzendorf 12.06.1976, backfilled trench; photograph by N.N., digitale version by Maria Christine Zingerle.",DeVill | Excavation Trench | Medieval,Excavation Natzendorf,Medieval,2024-01-17,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/217980.jpg,https://thanados.openatlas.eu/api/display/217980,https://thanados.openatlas.eu/api/entity/217980
217979,1148-10b_norcindorf_fot_14,"Grabung Natzendorf, 12.6.1976, Planum lfm 12-14",,DeVill | Deposit | Medieval | https://vocab.getty.edu/aat/300264846,lfm 12-14,Medieval,2024-01-17,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/217979.jpg,https://thanados.openatlas.eu/api/display/217979,https://thanados.openatlas.eu/api/entity/217979
235740,1605-10b_schonstrazze_ker_01,"Foto und Profilzeichnung Topf 1605-10b_schonstrazze_ker_01, Jacqueline Huber/Nora Siegmeth.","foto and drawing pot 1605-10b_schonstrazze_ker_01, by Jacqueline Huber/Nora Siegmeth.",Irdenware | Kremprand | Reduktionsbrand | Topf | schnell gedreht | steinchengemagert | Pot | earthenware | hooked rim | stone-tempered | throwing | DeVill | Grey | Irdenware | Kremprand | Late Middle Ages | Pot | reduzierend gebrannt | schnell gedreht | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),1605-10b_schonstrazze_ker_01,1400-1500 | Late Middle Ages,2024-09-02,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235740.svg,https://thanados.openatlas.eu/api/display/235740,https://thanados.openatlas.eu/api/entity/235740
235728,2113-20b_zeiling*_ker_02,"Foto und Profilzeichnung Topf 2113-20b_zeiling*_ker_02, Jacqueline Huber/Nora Siegmeth.","foto and drawing pot 2113-20b_zeiling*_ker_02, by Jacqueline Huber/Nora Siegmeth.",Irdenware | Leistenrand | Oxidationsbrand | Topf | steinchengemagert | Pot | earthenware | stone-tempered | Brown | DeVill | High Middle Ages | Irdenware | Late Middle Ages | Leistenrand | Pot | oxidierend gebrannt | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),2113-20b_zeiling*_ker_02,1200-1300 | High Middle Ages | Late Middle Ages,2024-09-02,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235728.svg,https://thanados.openatlas.eu/api/display/235728,https://thanados.openatlas.eu/api/entity/235728
205313,0002-10b_abschlag,"Scan 0002-10b_abschlag; data acquisation by N.N., digital version by Jacqueline Huber/Nora Siegmeth",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Medieval | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Abschlag* | Austria | Felles | Kottes-Purk | Niederösterreich | Zwettl,Medieval,2023-08-07,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/205313.pdf,https://thanados.openatlas.eu/api/display/205313,https://thanados.openatlas.eu/api/entity/205313
235248,1529-10b_rotenlaymen_ker_03,Foto und Profilzeichnung Flachdeckel 1529-10b_rotenlaymen_ker_03; Jacqueline Huber/Nora Siegmeth,foto and drawing saucer-shaped lid 1529-10b_rotenlaymen_ker_03; by Jacqueline Huber/Nora Siegmeth,Flachdeckel | Irdenware | Reduktionsbrand | schnell gedreht | steinchengemagert | earthenware | saucer-shaped lid | stone-tempered | throwing | DeVill | Grey | Irdenware | Late Middle Ages | reduzierend gebrannt | saucer-shaped lid | schnell gedreht | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),1529-10b_rotenlaymen_ker_03,1300-1500 | Late Middle Ages,2024-08-30,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235248.svg,https://thanados.openatlas.eu/api/display/235248,https://thanados.openatlas.eu/api/entity/235248
232404,2055-10b_wisen,2055-10b_wisen,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Wisen,,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232404.pdf,https://thanados.openatlas.eu/api/display/232404,https://thanados.openatlas.eu/api/entity/232404
209215,0576-22b_grassaw_minor_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Strayfinds | Surface Feature | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Grassaw Minor | Grassawe Meierhof | Großau | Niederösterreich | Raabs an der Thaya | Waidhofen an der Thaya,900-1300 | High Middle Ages,2023-09-25,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209215.png,https://thanados.openatlas.eu/api/display/209215,https://thanados.openatlas.eu/api/entity/209215
217152,0087-20b_aschbach sw,"Manuskripttext für FÖ 38 1999 Kurt Bors, Skizze Kurt Bors, Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Manuscript for FÖ 38 1999, Sketch by Kurt Bors, data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Early Modern Age | High Middle Ages | Late Middle Ages | Strayfinds | Systematic Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Amstetten | Aschbach SW | Aschbach-Markt | Austria | Niederösterreich | St. Peter in der Au,1100-1699 | Early Modern Age | High Middle Ages | Late Middle Ages,2024-01-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/217152.pdf,https://thanados.openatlas.eu/api/display/217152,https://thanados.openatlas.eu/api/entity/217152
209213,0576-21b_grassaw_meierhof_skz_02,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Grassaw Burg | Grassawe Meierhof,,2023-09-25,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209213.png,https://thanados.openatlas.eu/api/display/209213,https://thanados.openatlas.eu/api/entity/209213
231453,0172-10b_chaltingange_ker_02,"Foto und Profilzeichnung Topf 0172-10b_chaltingange_ker_02, Jacqueline Huber/Nora Siegmeth.","foto and drawing pot 0172-10b_chaltingange_ker_02, by Jacqueline Huber/Nora Siegmeth.",Glimmer | Irdenware | Reduktionsbrand | Riefendekor | Topf | schnell gedreht | Pot | earthenware | mica | throwing | DeVill | Grey | Irdenware | Pot | Riefendekor | aufgestellter Rand | glimmergemagert | reduzierend gebrannt | schnell gedreht | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),0172-10b_chaltingange_ker_02,,2024-07-05,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/231453.svg,https://thanados.openatlas.eu/api/display/231453,https://thanados.openatlas.eu/api/entity/231453
213634,1661-20b_oberfeld_grevenslag_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Grevenslag | Göpfritzschlag | Karlstein an der Thaya | Niederösterreich | Oberfeld* | Waidhofen an der Thaya,1100-1600 | High Middle Ages | Late Middle Ages,2023-11-22,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/213634.png,https://thanados.openatlas.eu/api/display/213634,https://thanados.openatlas.eu/api/entity/213634
206035,0073-30b_Ansiedl_Egelsee,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | DeVill Properties | Early Modern Age | High Middle Ages | Late Middle Ages | Strayfinds | Systematic Survey,Ansiedel* | Austria | Egelsee | Kirchstetten | Niederösterreich | Sankt Pölten (Land) | Totzenbach,1100-1700 | Early Modern Age | High Middle Ages | Late Middle Ages,2023-08-16,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/206035.png,https://thanados.openatlas.eu/api/display/206035,https://thanados.openatlas.eu/api/entity/206035
235203,0243-10b_chundorf_ker_10,Foto und Profilzeichnung Topf 02432-10b_chundorf_ker_10; Jacqueline Huber/Nora Siegmeth,foto and drawing pot 0243-10b_chundorf_ker_10; by Jacqueline Huber/Nora Siegmeth,Glimmer | Irdenware | Kragenrand | Reduktionsbrand | Topf | steinchengemagert | Pot | collared rim | earthenware | mica | stone-tempered | DeVill | Grey | High Middle Ages | Irdenware | Kragenrand | Late Middle Ages | Pot | glimmergemagert | reduzierend gebrannt | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),0243-10b_chundorf_ker_10,1100-1300 | High Middle Ages | Late Middle Ages,2024-08-29,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235203.svg,https://thanados.openatlas.eu/api/display/235203,https://thanados.openatlas.eu/api/entity/235203
231253,2114-10b_zeizmannesprunne,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,"Austria | Wien | Wien 7., Neubau | Zeizmannesprunne",,2024-07-01,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/231253.pdf,https://thanados.openatlas.eu/api/display/231253,https://thanados.openatlas.eu/api/entity/231253
217126,0077-10b_arewinsdorf,"Scan 0077-10b_arewinsdorf, Umfang: 2 Seiten; digital version by Jacqueline Huber/Nora Siegmeth",,Wüstung | Abandoned Village | Abandoned Village | DeVill | DeVill Properties | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Arewinsdorf | Austria | Niederösterreich,,2024-01-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/217126.pdf,https://thanados.openatlas.eu/api/display/217126,https://thanados.openatlas.eu/api/entity/217126
235200,0243-10b_chundorf_ker_09,Foto und Profilzeichnung Topf 0243-10b_chundorf_ker_09; Jacqueline Huber/Nora Siegmeth,foto and drawing pot 0243-10b_chundorf_ker_09; by Jacqueline Huber/Nora Siegmeth,Glimmer | Irdenware | Kragenrand | Reduktionsbrand | Topf | flach ansteigende Schulter | steinchengemagert | Pot | collared rim | earthenware | mica | stone-tempered | DeVill | Grey | High Middle Ages | Irdenware | Kragenrand | Late Middle Ages | Pot | flach ansteigende Schulter | glimmergemagert | reduzierend gebrannt | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),0243-10b_chundorf_ker_09,1200-1300 | High Middle Ages | Late Middle Ages,2024-08-29,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235200.svg,https://thanados.openatlas.eu/api/display/235200,https://thanados.openatlas.eu/api/entity/235200
209042,0570-10b_grintdorf_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Grintdorf | Krems (Land) | Niedergrünbach | Niederösterreich | Rastenfeld,1000-1520 | High Middle Ages | Late Middle Ages,2023-09-22,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209042.png,https://thanados.openatlas.eu/api/display/209042,https://thanados.openatlas.eu/api/entity/209042
208154,0416-30b_etlasgraben_skz_03,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Etlasgraben,,2023-09-13,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/208154.png,https://thanados.openatlas.eu/api/display/208154,https://thanados.openatlas.eu/api/entity/208154
